fiscalyear,school,from_full,to_full,total_trips,total_emissions,from_lat,from_lng,to_lat,to_lng
FY2023-24,654,"Tampa, Florida, United States","Baltimore, Maryland, United States",1,164.4227068,27.9477595,-82.458444,39.2908816,-76.610759
FY2023-24,654,"Tampa, Florida, United States","Denver, Colorado, United States",2,532.1183088,27.9477595,-82.458444,39.7392364,-104.984862
FY2023-24,654,"Tampa, Florida, United States","Washington, District Of Columbia, United States",1,158.7664096,27.9477595,-82.458444,38.8950368,-77.0365427
FY2023-24,654,"Washington, District Of Columbia, United States","Tampa, Florida, United States",1,158.7664096,38.8950368,-77.0365427,27.9477595,-82.458444
FY2023-24,655,"Atlanta, Georgia, United States","San Diego, California, United States",1,333.6353492,33.7489924,-84.3902644,32.7174202,-117.162772
FY2023-24,655,"Baltimore, Maryland, United States","Tampa, Florida, United States",2,328.8454135,39.2908816,-76.610759,27.9477595,-82.458444
FY2023-24,655,"Bar Harbor, Maine, United States","Boston, Massachusetts, United States",2,93.75754776,44.3876378,-68.2043361,42.3554334,-71.060511
FY2023-24,655,"Boston, Massachusetts, United States","Bar Harbor, Maine, United States",2,93.75754776,42.3554334,-71.060511,44.3876378,-68.2043361
FY2023-24,655,"Boston, Massachusetts, United States","Tampa, Florida, United States",2,419.2554494,42.3554334,-71.060511,27.9477595,-82.458444
FY2023-24,655,"Detroit, Michigan, United States","Washington, District Of Columbia, United States",1,74.50708657,42.3315509,-83.0466403,38.8950368,-77.0365427
FY2023-24,655,"Honolulu, Hawaii, United States","San Francisco, California, United States",2,846.6483464,21.304547,-157.855676,37.7792588,-122.4193286
FY2023-24,655,"New Orleans, Louisiana, United States","Tampa, Florida, United States",1,94.79173842,29.9759983,-90.0782127,27.9477595,-82.458444
FY2023-24,655,"New York, New York, United States","Tampa, Florida, United States",1,177.7855387,40.7127281,-74.0060152,27.9477595,-82.458444
FY2023-24,655,"Salt Lake City, Utah, United States","Tampa, Florida, United States",1,333.1046461,40.7596198,-111.886797,27.9477595,-82.458444
FY2023-24,655,"San Diego, California, United States","Salt Lake City, Utah, United States",1,122.0980005,32.7174202,-117.162772,40.7596198,-111.886797
FY2023-24,655,"San Francisco, California, United States","Honolulu, Hawaii, United States",2,846.6483464,37.7792588,-122.4193286,21.304547,-157.855676
FY2023-24,655,"San Francisco, California, United States","Tampa, Florida, United States",1,422.262767,37.7792588,-122.4193286,27.9477595,-82.458444
FY2023-24,655,"San Francisco, California, United States","Washington, District Of Columbia, United States",1,426.6852928,37.7792588,-122.4193286,38.8950368,-77.0365427
FY2023-24,655,"Tampa, Florida, United States","Atlanta, Georgia, United States",1,79.18816008,27.9477595,-82.458444,33.7489924,-84.3902644
FY2023-24,655,"Tampa, Florida, United States","Baltimore, Maryland, United States",2,328.8454135,27.9477595,-82.458444,39.2908816,-76.610759
FY2023-24,655,"Tampa, Florida, United States","Boston, Massachusetts, United States",2,419.2554494,27.9477595,-82.458444,42.3554334,-71.060511
FY2023-24,655,"Tampa, Florida, United States","Detroit, Michigan, United States",1,191.9240136,27.9477595,-82.458444,42.3315509,-83.0466403
FY2023-24,655,"Tampa, Florida, United States","New Orleans, Louisiana, United States",1,94.79173842,27.9477595,-82.458444,29.9759983,-90.0782127
FY2023-24,655,"Tampa, Florida, United States","San Francisco, California, United States",1,422.262767,27.9477595,-82.458444,37.7792588,-122.4193286
FY2023-24,655,"Washington, District Of Columbia, United States","New York, New York, United States",1,54.57170088,38.8950368,-77.0365427,40.7127281,-74.0060152
FY2023-24,655,"Washington, District Of Columbia, United States","San Francisco, California, United States",1,426.6852928,38.8950368,-77.0365427,37.7792588,-122.4193286
FY2023-24,658,"Albuquerque, New Mexico, United States","Atlanta, Georgia, United States",2,447.5596148,35.0841034,-106.650985,33.7489924,-84.3902644
FY2023-24,658,"Atlanta, Georgia, United States","Baltimore, Maryland, United States",2,224.3014386,33.7489924,-84.3902644,39.2908816,-76.610759
FY2023-24,658,"Atlanta, Georgia, United States","Fort Myers, Florida, United States",1,100.4480356,33.7489924,-84.3902644,26.640628,-81.8723084
FY2023-24,658,"Atlanta, Georgia, United States","Sarasota/Bradenton, Florida, United States",1,86.79490452,33.7489924,-84.3902644,27.395988350000003,-82.55407423
FY2023-24,658,"Atlanta, Georgia, United States","Tampa, Florida, United States",2,158.3763202,33.7489924,-84.3902644,27.9477595,-82.458444
FY2023-24,658,"Baltimore, Maryland, United States","Atlanta, Georgia, United States",2,224.3014386,39.2908816,-76.610759,33.7489924,-84.3902644
FY2023-24,658,"Baltimore, Maryland, United States","Sarasota/Bradenton, Florida, United States",1,171.6393617,39.2908816,-76.610759,27.395988350000003,-82.55407423
FY2023-24,658,"Boston, Massachusetts, United States","Tampa, Florida, United States",1,209.6277247,42.3554334,-71.060511,27.9477595,-82.458444
FY2023-24,658,"Boston, Massachusetts, United States","Washington, District Of Columbia, United States",1,80.35842845,42.3554334,-71.060511,38.8950368,-77.0365427
FY2023-24,658,"Chicago, Illinois, United States","Tampa, Florida, United States",3,534.4180222,41.8755616,-87.6244212,27.9477595,-82.458444
FY2023-24,658,"Dallas, Texas, United States","Tampa, Florida, United States",2,361.2228386,32.7762719,-96.7968559,27.9477595,-82.458444
FY2023-24,658,"Denver, Colorado, United States","Albuquerque, New Mexico, United States",2,136.141221,39.7392364,-104.984862,35.0841034,-106.650985
FY2023-24,658,"Edinburgh, Gb","London, Gb",4,257.4590426,55.9533456,-3.1883749,51.5074456,-0.1277653
FY2023-24,658,"Fort Myers, Florida, United States","Atlanta, Georgia, United States",1,100.4480356,26.640628,-81.8723084,33.7489924,-84.3902644
FY2023-24,658,"Houston, Texas, United States","Mexico City, Mx",1,149.0141732,29.7589382,-95.3676974,19.3207722,-99.15146775
FY2023-24,658,"Houston, Texas, United States","San Antonio, Texas, United States",3,137.2706661,29.7589382,-95.3676974,29.4246002,-98.4951405
FY2023-24,658,"Houston, Texas, United States","Tampa, Florida, United States",3,458.160069,29.7589382,-95.3676974,27.9477595,-82.458444
FY2023-24,658,"London, Gb","Glasgow, Gb",4,268.3815474,51.5074456,-0.1277653,55.861155,-4.2501687
FY2023-24,658,"London, Gb","Orlando, Florida, United States",4,3059.680276,51.5074456,-0.1277653,28.5421109,-81.3790304
FY2023-24,658,"London, Gb","Tampa, Florida, United States",1,778.1876464,51.5074456,-0.1277653,27.9477595,-82.458444
FY2023-24,658,"Los Angeles, California, United States","Tampa, Florida, United States",1,380.6910241,34.0536909,-118.242766,27.9477595,-82.458444
FY2023-24,658,"New Orleans, Louisiana, United States","Tampa, Florida, United States",1,94.79173842,29.9759983,-90.0782127,27.9477595,-82.458444
FY2023-24,658,"New York, New York, United States","Tampa, Florida, United States",2,355.5710774,40.7127281,-74.0060152,27.9477595,-82.458444
FY2023-24,658,"Newark, New Jersey, United States","Boston, Massachusetts, United States",1,48.08079372,40.735657,-74.1723667,42.3554334,-71.060511
FY2023-24,658,"Orlando, Florida, United States","London, Gb",4,3059.680276,28.5421109,-81.3790304,51.5074456,-0.1277653
FY2023-24,658,"Phoenix, Arizona, United States","Tampa, Florida, United States",1,315.4145427,33.4484367,-112.074141,27.9477595,-82.458444
FY2023-24,658,"San Antonio, Texas, United States","Dallas, Texas, United States",2,118.7595605,29.4246002,-98.4951405,32.7762719,-96.7968559
FY2023-24,658,"San Antonio, Texas, United States","Houston, Texas, United States",1,45.91715801,29.4246002,-98.4951405,29.7589382,-95.3676974
FY2023-24,658,"San Antonio, Texas, United States","Tampa, Florida, United States",1,188.9983427,29.4246002,-98.4951405,27.9477595,-82.458444
FY2023-24,658,"San Diego, California, United States","Tampa, Florida, United States",5,1840.655254,32.7174202,-117.162772,27.9477595,-82.458444
FY2023-24,658,"San Francisco, California, United States","San Diego, California, United States",4,348.7399759,37.7792588,-122.4193286,32.7174202,-117.162772
FY2023-24,658,"San Francisco, California, United States","Tampa, Florida, United States",3,1266.788301,37.7792588,-122.4193286,27.9477595,-82.458444
FY2023-24,658,"Sarasota/Bradenton, Florida, United States","Atlanta, Georgia, United States",1,86.79490452,27.395988350000003,-82.55407423,33.7489924,-84.3902644
FY2023-24,658,"Sarasota/Bradenton, Florida, United States","Baltimore, Maryland, United States",1,171.6393617,27.395988350000003,-82.55407423,39.2908816,-76.610759
FY2023-24,658,"Seattle, Washington, United States","Tampa, Florida, United States",1,444.9060993,47.6038321,-122.330062,27.9477595,-82.458444
FY2023-24,658,"Tampa, Florida, United States","Baltimore, Maryland, United States",1,164.4227068,27.9477595,-82.458444,39.2908816,-76.610759
FY2023-24,658,"Tampa, Florida, United States","Boston, Massachusetts, United States",1,209.6277247,27.9477595,-82.458444,42.3554334,-71.060511
FY2023-24,658,"Tampa, Florida, United States","Chicago, Illinois, United States",3,529.1109912300001,27.9477595,-82.458444,41.8755616,-87.6244212
FY2023-24,658,"Tampa, Florida, United States","Denver, Colorado, United States",2,532.1183088,27.9477595,-82.458444,39.7392364,-104.984862
FY2023-24,658,"Tampa, Florida, United States","Houston, Texas, United States",6,917.4904064,27.9477595,-82.458444,29.7589382,-95.3676974
FY2023-24,658,"Tampa, Florida, United States","London, Gb",1,778.1876464,27.9477595,-82.458444,51.5074456,-0.1277653
FY2023-24,658,"Tampa, Florida, United States","Los Angeles, California, United States",1,380.6910241,27.9477595,-82.458444,34.0536909,-118.242766
FY2023-24,658,"Tampa, Florida, United States","New Orleans, Louisiana, United States",1,94.79173842,27.9477595,-82.458444,29.9759983,-90.0782127
FY2023-24,658,"Tampa, Florida, United States","New York, New York, United States",3,534.4180222,27.9477595,-82.458444,40.7127281,-74.0060152
FY2023-24,658,"Tampa, Florida, United States","Philadelphia, Pennsylvania, United States",1,179.4411509,27.9477595,-82.458444,39.9527237,-75.1635262
FY2023-24,658,"Tampa, Florida, United States","Phoenix, Arizona, United States",1,315.4145427,27.9477595,-82.458444,33.4484367,-112.074141
FY2023-24,658,"Tampa, Florida, United States","San Diego, California, United States",1,368.1310507,27.9477595,-82.458444,32.7174202,-117.162772
FY2023-24,658,"Tampa, Florida, United States","San Francisco, California, United States",7,2955.839369,27.9477595,-82.458444,37.7792588,-122.4193286
FY2023-24,658,"Tampa, Florida, United States","Seattle, Washington, United States",2,889.8121985,27.9477595,-82.458444,47.6038321,-122.330062
FY2023-24,658,"Tokyo, Japan","Newark, New Jersey, United States",1,1192.312966,35.6768601,139.7638947,40.735657,-74.1723667
FY2023-24,658,"Washington, District Of Columbia, United States","Tokyo, Japan",1,1196.204789,38.8950368,-77.0365427,35.6768601,139.7638947
FY2023-24,659,"Atlanta, Georgia, United States","Los Angeles, California, United States",2,686.37601,33.7489924,-84.3902644,34.0536909,-118.242766
FY2023-24,659,"Atlanta, Georgia, United States","Santa Ana, California, United States",6,2030.470063,33.7489924,-84.3902644,33.7494951,-117.873221
FY2023-24,659,"Atlanta, Georgia, United States","Tampa, Florida, United States",14,1108.634241,33.7489924,-84.3902644,27.9477595,-82.458444
FY2023-24,659,"Baltimore, Maryland, United States","Atlanta, Georgia, United States",1,112.1507193,39.2908816,-76.610759,33.7489924,-84.3902644
FY2023-24,659,"Denver, Colorado, United States","Seattle, Washington, United States",1,180.6159552,39.7392364,-104.984862,47.6038321,-122.330062
FY2023-24,659,"Denver, Colorado, United States","Tampa, Florida, United States",1,266.0591544,39.7392364,-104.984862,27.9477595,-82.458444
FY2023-24,659,"Santa Ana, California, United States","Atlanta, Georgia, United States",9,3045.705094,33.7494951,-117.873221,33.7489924,-84.3902644
FY2023-24,659,"Seattle, Washington, United States","Denver, Colorado, United States",1,180.6159552,47.6038321,-122.330062,39.7392364,-104.984862
FY2023-24,659,"Seattle, Washington, United States","Santa Ana, California, United States",9,1716.783707,47.6038321,-122.330062,33.7494951,-117.873221
FY2023-24,659,"Tampa, Florida, United States","Atlanta, Georgia, United States",10,791.8816008,27.9477595,-82.458444,33.7489924,-84.3902644
FY2023-24,659,"Tampa, Florida, United States","Denver, Colorado, United States",1,266.0591544,27.9477595,-82.458444,39.7392364,-104.984862
FY2023-24,659,"Tampa, Florida, United States","Los Angeles, California, United States",1,380.6910241,27.9477595,-82.458444,34.0536909,-118.242766
FY2023-24,659,"Tampa, Florida, United States","Seattle, Washington, United States",6,2669.436596,27.9477595,-82.458444,47.6038321,-122.330062
FY2024-25,100,"Baltimore, Maryland, United States","Chicago, Illinois, United States",1,118.5871954,39.2908816,-76.610759,41.8755616,-87.6244212
FY2024-25,100,"Baltimore, Maryland, United States","Columbus, Ohio, United States",1,65.3399843,39.2908816,-76.610759,39.9622601,-83.0007065
FY2024-25,100,"Baltimore, Maryland, United States","Las Vegas, Nevada, United States",7,2599.206885,39.2908816,-76.610759,36.2533896,-115.2794366
FY2024-25,100,"Baltimore, Maryland, United States","Raleigh/Durham, North Carolina, United States",5,306.51506,39.2908816,-76.610759,35.880361449999995,-78.78723822
FY2024-25,100,"Charlotte, North Carolina, United States","Las Vegas, Nevada, United States",1,337.880974,35.2272086,-80.8430827,36.2533896,-115.2794366
FY2024-25,100,"Chicago, Illinois, United States","Baltimore, Maryland, United States",1,118.5871954,41.8755616,-87.6244212,39.2908816,-76.610759
FY2024-25,100,"Columbus, Ohio, United States","Baltimore, Maryland, United States",1,65.3399843,39.9622601,-83.0007065,39.2908816,-76.610759
FY2024-25,100,"Delhi, In","Zurich, Ch",1,675.2312449,28.6273928,77.1716954,47.3744489,8.5410422
FY2024-25,100,"Las Vegas, Nevada, United States","Baltimore, Maryland, United States",7,2599.206885,36.2533896,-115.2794366,39.2908816,-76.610759
FY2024-25,100,"Las Vegas, Nevada, United States","Montreal, Ca",1,394.8431068,36.2533896,-115.2794366,45.5031824,-73.5698065
FY2024-25,100,"Las Vegas, Nevada, United States","Newark, New Jersey, United States",1,392.7202944,36.2533896,-115.2794366,40.735657,-74.1723667
FY2024-25,100,"Montreal, Ca","Washington, District Of Columbia, United States",1,94.98678315,45.5031824,-73.5698065,38.8950368,-77.0365427
FY2024-25,100,"Newark, New Jersey, United States","Delhi, In",1,1292.085149,40.735657,-74.1723667,28.6273928,77.1716954
FY2024-25,100,"Raleigh/Durham, North Carolina, United States","Baltimore, Maryland, United States",5,306.51506,35.880361449999995,-78.78723822,39.2908816,-76.610759
FY2024-25,100,"Washington, District Of Columbia, United States","Newark, New Jersey, United States",1,50.96564135,38.8950368,-77.0365427,40.735657,-74.1723667
FY2024-25,100,"Zurich, Ch","Washington, District Of Columbia, United States",1,732.9009818,47.3744489,8.5410422,38.8950368,-77.0365427
FY2024-25,101,"Amsterdam, Nl","Detroit, Michigan, United States",1,694.5134576,52.3730796,4.8924534,42.3315509,-83.0466403
FY2024-25,101,"Atlanta, Georgia, United States","Baltimore, Maryland, United States",43,4822.480931,33.7489924,-84.3902644,39.2908816,-76.610759
FY2024-25,101,"Atlanta, Georgia, United States","Cincinnati, Ohio, United States",1,72.75168401,33.7489924,-84.3902644,39.1014537,-84.5124602
